experiment_id,model,provider,persona_id,run_index,test_name,question_id,question_text,trait,reverse,answer,timestamp_run,,me 
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,1,2026-03-01T06:02:56,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:02:57,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:02:57,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,1,2026-03-01T06:02:58,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,3,2026-03-01T06:02:58,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:02:58,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,3,2026-03-01T06:02:59,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,1,2026-03-01T06:02:59,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,1,2026-03-01T06:03:00,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,3,2026-03-01T06:03:00,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,1,2026-03-01T06:03:01,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,5,2026-03-01T06:03:01,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,4,2026-03-01T06:03:01,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:02,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,1,2026-03-01T06:03:02,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,1,2026-03-01T06:03:03,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,5,2026-03-01T06:03:03,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,3,2026-03-01T06:03:04,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:04,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,7,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,1,2026-03-01T06:03:05,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,5,2026-03-01T06:03:06,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:06,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,5,2026-03-01T06:03:07,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:07,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:03:08,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,1,2026-03-01T06:03:08,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,5,2026-03-01T06:03:08,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:03:09,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,1,2026-03-01T06:03:09,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,1,2026-03-01T06:03:10,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,1,2026-03-01T06:03:10,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,3,2026-03-01T06:03:11,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,5,2026-03-01T06:03:11,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,1,2026-03-01T06:03:11,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,5,2026-03-01T06:03:12,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:12,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,1,2026-03-01T06:03:13,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,1,2026-03-01T06:03:13,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,5,2026-03-01T06:03:14,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,1,2026-03-01T06:03:14,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:14,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,8,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,1,2026-03-01T06:03:15,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,5,2026-03-01T06:03:15,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:16,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,1,2026-03-01T06:03:16,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:17,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:03:17,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,5,2026-03-01T06:03:18,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,5,2026-03-01T06:03:18,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:03:19,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,1,2026-03-01T06:03:20,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,1,2026-03-01T06:03:20,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,1,2026-03-01T06:03:21,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,5,2026-03-01T06:03:21,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,5,2026-03-01T06:03:21,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,5,2026-03-01T06:03:22,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,3,2026-03-01T06:03:22,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:23,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,1,2026-03-01T06:03:23,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,1,2026-03-01T06:03:24,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,1,2026-03-01T06:03:24,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,1,2026-03-01T06:03:25,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:25,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,9,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,5,2026-03-01T06:03:25,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,3,2026-03-01T06:03:26,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:26,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,1,2026-03-01T06:03:27,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:27,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:03:28,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,1,2026-03-01T06:03:28,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,5,2026-03-01T06:03:28,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:03:29,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,5,2026-03-01T06:03:29,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,1,2026-03-01T06:03:30,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,1,2026-03-01T06:03:30,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,5,2026-03-01T06:03:31,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,1,2026-03-01T06:03:31,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,5,2026-03-01T06:03:32,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,3,2026-03-01T06:03:32,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:33,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,1,2026-03-01T06:03:34,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,1,2026-03-01T06:03:34,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,1,2026-03-01T06:03:35,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,4,2026-03-01T06:03:35,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:35,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,10,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,1,2026-03-01T06:03:36,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,5,2026-03-01T06:03:36,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:37,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,1,2026-03-01T06:03:37,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:38,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:03:38,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,5,2026-03-01T06:03:39,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,3,2026-03-01T06:03:39,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:03:39,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,3,2026-03-01T06:03:40,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,1,2026-03-01T06:03:40,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,5,2026-03-01T06:03:41,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,1,2026-03-01T06:03:41,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,1,2026-03-01T06:03:42,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,1,2026-03-01T06:03:42,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,1,2026-03-01T06:03:43,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:43,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,5,2026-03-01T06:03:43,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,2,2026-03-01T06:03:44,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,1,2026-03-01T06:03:45,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,3,2026-03-01T06:03:45,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:46,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,11,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,1,2026-03-01T06:03:46,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,5,2026-03-01T06:03:47,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:47,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,5,2026-03-01T06:03:48,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:48,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,5,It is always better to trust the judgment of the proper authorities in government and religion than to listen to the noisy rabble-rousers in our society who are trying to create doubt in people's minds,RWA,FALSE,5,2026-03-01T06:03:49,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,6,Atheists and others who have rebelled against the established religions are no doubt every bit as good and virtuous as those who attend church regularly,RWA,TRUE,1,2026-03-01T06:03:49,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,7,"The only way our country can get through the crisis ahead is to get back to our traditional values, put some tough leaders in power, and silence the troublemakers spreading bad ideas",RWA,FALSE,5,2026-03-01T06:03:50,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,8,There is absolutely nothing wrong with nudist camps,RWA,TRUE,1,2026-03-01T06:03:50,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,9,"Our country needs free thinkers who have the courage to defy traditional ways, even if this upsets many people",RWA,TRUE,3,2026-03-01T06:03:51,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,10,Our country will be destroyed someday if we do not smash the perversions eating away at our moral fiber and traditional beliefs,RWA,FALSE,5,2026-03-01T06:03:51,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,11,"Everyone should have their own lifestyle, religious beliefs, and sexual preferences, even if it makes them different from everyone else",RWA,TRUE,1,2026-03-01T06:03:51,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,12,The 'old-fashioned ways' and the 'old-fashioned values' still show the best way to live,RWA,FALSE,3,2026-03-01T06:03:52,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,13,"You have to admire those who challenged the law and the majority's view by protesting for women's abortion rights, for animal rights, or to abolish school prayer",RWA,TRUE,5,2026-03-01T06:03:52,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,14,"What our country really needs is a strong, determined leader who will crush evil, and take us back to our true path",RWA,FALSE,3,2026-03-01T06:03:53,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,15,"Some of the best people in our country are those who are challenging our government, criticizing religion, and ignoring the 'normal way things are supposed to be done",RWA,TRUE,3,2026-03-01T06:03:53,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,16,"God's laws about abortion, pornography and marriage must be strictly followed before it is too late, and those who break them must be strongly punished",RWA,FALSE,1,2026-03-01T06:03:54,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,17,"There are many radical, immoral people in our country today, who are trying to ruin it for their own godless purposes, whom the authorities should put out of action",RWA,FALSE,1,2026-03-01T06:03:54,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,18,A 'woman's place' should be wherever she wants to be. The days when women are submissive to their husbands and social conventions belong strictly in the past,RWA,TRUE,3,2026-03-01T06:03:55,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,19,"Our country will be great if we honor the ways of our forefathers, do what the authorities tell us to do, and get rid of the 'rotten apples' who are ruining everything",RWA,FALSE,1,2026-03-01T06:03:55,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,20,There is no 'one right way' to live life; everybody has to create their own way,RWA,TRUE,3,2026-03-01T06:03:55,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,21,Homosexuals and feminists should be praised for being brave enough to defy 'traditional family values',RWA,TRUE,1,2026-03-01T06:03:56,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,12,rwa22_en,22,This country would work a lot better if certain groups of troublemakers would just shut up and accept their group's traditional place in society,RWA,FALSE,5,2026-03-01T06:03:56,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,13,rwa22_en,1,"The established authorities generally turn out to be right about things, while the radicals and protestors are usually just 'loud mouths' showing off their ignorance",RWA,FALSE,5,2026-03-01T06:03:57,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,13,rwa22_en,2,Women should have to promise to obey their husbands when they get married,RWA,FALSE,1,2026-03-01T06:03:57,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,13,rwa22_en,3,Our country desperately needs a mighty leader who will do what has to be done to destroy the radical new ways and sinfulness that are ruining us,RWA,FALSE,1,2026-03-01T06:03:58,,
20260301T060130,tinyllama-chat,huggingface_local,neutral,13,rwa22_en,4,Gays and lesbians are just as healthy and moral as anybody else,RWA,TRUE,1,2026-03-01T06:03:58,,
